Honors College,223H,Monique,Balbuena,HC Literature,3.15,2.89,2.54,2.66,2.96,2.08,3.1
Honors College,223H,Jennifer,Bright,HC Literature,4.18,4.12,4.16,3.94,4.39,4.0,4.18
Honors College,223H,Frances,Cogan,HC Literature,3.85,4.04,3.67,3.33,4.3,4.1,3.95
Honors College,223H,Susanna,Lim,HC Literature,4.67,4.57,4.57,4.48,4.48,4.29,4.52
Honors College,223H,Matthew,Augustine,HC Literature,4.38,4.62,4.23,4.62,4.85,4.38,4.31
Honors College,223H,Katya,Hokanson,HC Literature,4.08,4.0,3.92,3.83,4.25,3.75,4.25
Honors College,223H,Martin,Klebes,HC Literature,3.78,3.67,4.0,3.67,4.33,3.89,3.67
Honors College,223H,Massimo,Lollini,HC Literature,4.33,4.33,4.25,4.33,4.58,3.67,4.25
Honors College,223H,Stephanie,Callan,HC Literature,4.08,4.12,4.32,4.11,4.44,4.23,4.14
Honors College,223H,Cecilia,Rosenow,HC Literature,4.67,4.83,4.6,4.53,4.68,4.46,4.38
Honors College,223H,Angela,Thompson,HC Literature,4.63,4.72,4.57,4.45,4.57,4.44,4.48
Honors College,231H,Mark,Carey,HC History,4.64,4.75,4.55,4.48,4.54,4.37,4.58
Honors College,231H,Michael,Furtado,HC History,4.34,4.48,4.29,4.43,4.1,4.23,4.37
Honors College,231H,Emily,Gilkey,HC History,4.62,4.73,4.62,4.63,4.41,4.04,4.64
Honors College,231H,Melissa,Graboyes,HC History,4.05,4.37,4.39,4.27,4.4,3.69,4.2
Honors College,231H,Vera,Keller,HC History,4.34,4.5,4.41,4.43,4.19,3.9,4.27
Honors College,231H,Roxann,Prazniak,HC History,3.86,3.81,3.72,3.91,4.33,3.52,3.92
Honors College,231H,Irum,Shiekh,HC History,4.69,4.71,4.33,4.41,4.66,4.47,4.81
Honors College,231H,Timothy,Williams,HC History,4.44,4.47,4.36,4.24,4.47,4.15,4.34
Honors College,231H,Mike,Peixoto,HC History,4.16,4.28,4.18,4.05,4.57,3.84,4.2
Honors College,231H,Daniel,Rosenberg,HC History,4.29,4.43,4.19,4.12,4.55,4.03,4.24
Honors College,231H,Ocean,Howell,HC History,3.98,4.15,4.17,4.06,4.29,3.46,4.01
Honors College,231H,Abigail,Owen,HC History,3.72,3.49,3.95,3.67,4.11,3.61,3.77
Honors College,231H,Joel,Black,HC History,3.89,3.8,3.97,4.14,4.02,3.26,4.03
Honors College,231H,Benjamin,DeLee,HC History,4.33,4.41,4.24,4.29,4.03,3.96,4.51
Honors College,231H,Timothy,Smit,HC History,4.32,4.31,4.44,4.4,4.52,4.25,4.43
Honors College,231H,Victor,Rodriguez,HC History,3.97,3.67,3.97,3.69,4.09,3.77,4.17
Honors College,231H,Regina,Sullivan,HC History,3.73,3.47,4.03,3.99,4.05,3.6,3.74
Honors College,231H,Reuben,Zahler,HC History,4.71,4.88,4.54,4.48,4.54,4.42,4.66
Honors College,231H,Dayo,Mitchell,HC History,3.14,3.0,3.38,2.9,4.2,3.62,2.81
Honors College,231H,Gregory,Thomas,HC History,4.5,4.67,4.61,4.46,4.54,4.33,4.33
Honors College,232H,Joseph,Fracchia,HC Social Science,4.5,4.83,4.5,4.42,4.92,4.33,4.58
Honors College,232H,Michael,Furtado,HC Social Science,4.33,4.6,4.4,4.47,4.27,4.27,4.6
